experiment,split,mechanism,overlap,score_thr,metric,TP,FP,FN,precision,recall,f1
juniperus_seg_by_region_20260831_073029,test,random_ensemble,50,0.25,IoU,628,255,62,71.1211778029445,91.0144927536232,79.84742530197074
juniperus_seg_by_region_20260831_073029,test,random_ensemble,50,0.25,S-IoU,653,230,21,73.9524348810872,96.88427299703264,83.87925497752087
juniperus_seg_by_region_20260831_073029,test,random_ensemble,75,0.25,IoU,496,387,194,56.17214043035108,71.8840579710145,63.06420851875397
juniperus_seg_by_region_20260831_073029,test,random_ensemble,75,0.25,S-IoU,582,301,40,65.91166477916195,93.56913183279742,77.3421926910299
juniperus_seg_by_size_20260828_072323,field_work,btm_forest_ensemble_uniform,50,0.25,IoU,1273,587,498,68.44086021505376,71.88029361942405,70.11842467639768
juniperus_seg_by_size_20260828_072323,field_work,btm_forest_ensemble_uniform,50,0.25,S-IoU,1460,400,304,78.49462365591397,82.76643990929705,80.5739514348786
juniperus_seg_by_size_20260828_072323,field_work,btm_forest_ensemble_uniform,75,0.25,IoU,708,1152,1063,38.064516129032256,39.97741389045737,38.99752134398237
juniperus_seg_by_size_20260828_072323,field_work,btm_forest_ensemble_uniform,75,0.25,S-IoU,1147,713,407,61.66666666666667,73.80952380952381,67.19390743995314
juniperus_seg_by_size_20260828_072323,field_work,btm_forest_ensemble_weighted,50,0.25,IoU,649,49,1122,92.97994269340974,36.64596273291926,52.57189145402997
juniperus_seg_by_size_20260828_072323,field_work,btm_forest_ensemble_weighted,50,0.25,S-IoU,653,45,1016,93.55300859598854,39.12522468544039,55.17532741867343
juniperus_seg_by_size_20260828_072323,field_work,btm_forest_ensemble_weighted,75,0.25,IoU,478,220,1293,68.48137535816619,26.990400903444385,38.72012960712839
juniperus_seg_by_size_20260828_072323,field_work,btm_forest_ensemble_weighted,75,0.25,S-IoU,599,99,1050,85.81661891117479,36.32504548211037,51.04388581167447
juniperus_seg_by_size_20260828_072323,field_work,btm_forest_soup,50,0.25,IoU,1202,282,569,80.99730458221023,67.87125917560701,73.85560675883256
juniperus_seg_by_size_20260828_072323,field_work,btm_forest_soup,50,0.25,S-IoU,1237,247,403,83.35579514824798,75.42682926829268,79.19334186939821
juniperus_seg_by_size_20260828_072323,field_work,btm_forest_soup,75,0.25,IoU,802,682,969,54.04312668463612,45.28514963297572,49.27803379416282
juniperus_seg_by_size_20260828_072323,field_work,btm_forest_soup,75,0.25,S-IoU,1070,414,464,72.10242587601078,69.75228161668839,70.90788601722994
juniperus_seg_by_size_20260828_072323,field_work,dense_baseline,50,0.25,IoU,1155,388,616,74.85418016850292,65.21739130434783,69.70428485214242
juniperus_seg_by_size_20260828_072323,field_work,dense_baseline,50,0.25,S-IoU,1216,327,426,78.80751782242385,74.05602923264311,76.35792778649922
juniperus_seg_by_size_20260828_072323,field_work,dense_baseline,75,0.25,IoU,659,884,1112,42.70900842514583,37.21061547148504,39.77066988533495
