experiment,split,mechanism,overlap,score_thr,metric,TP,FP,FN,precision,recall,f1
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region0_solo,50,0.7,S-IoU,685,53,1007,92.81842818428184,40.484633569739955,56.37860082304527
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region0_solo,50,0.75,S-IoU,580,29,1133,95.23809523809523,33.858727378867485,49.9569336778639
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region0_solo,50,0.8,S-IoU,441,17,1294,96.2882096069869,25.417867435158502,40.21887824897401
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region0_solo,50,0.85,S-IoU,292,10,1457,96.68874172185431,16.695254431103486,28.47391516333496
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region0_solo,50,0.9,S-IoU,84,1,1685,98.82352941176471,4.748445449406445,9.06148867313916
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.25,S-IoU,974,122,639,88.86861313868614,60.384376937383756,71.90845330380213
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.3,S-IoU,935,106,669,89.81748318924112,58.29177057356608,70.69943289224952
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.35,S-IoU,892,88,710,91.02040816326532,55.68039950062422,69.09372579395819
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.4,S-IoU,852,77,749,91.71151776103336,53.21673953778888,67.3517786561265
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.45,S-IoU,811,66,794,92.47434435575826,50.52959501557632,65.3505237711523
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.5,S-IoU,768,55,840,93.31713244228432,47.76119402985074,63.18387494858083
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.55,S-IoU,715,47,918,93.83202099737534,43.78444580526638,59.707724425887264
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.6,S-IoU,677,39,961,94.55307262569832,41.330891330891326,57.519116397621076
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.65,S-IoU,623,34,1025,94.82496194824962,37.80339805825243,54.056399132321054
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.7,S-IoU,561,23,1097,96.06164383561644,33.83594692400482,50.04460303300624
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.75,S-IoU,484,18,1183,96.41434262948208,29.034193161367728,44.628861226371605
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.8,S-IoU,375,12,1302,96.89922480620154,22.361359570661897,36.337209302325576
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.85,S-IoU,247,8,1469,96.86274509803921,14.393939393939394,25.063419583967534
juniperus_seg_by_region_20260831_073029,field_work,expert_E_region1_solo,50,0.9,S-IoU,77,6,1673,92.7710843373494,4.3999999999999995,8.40152755046372
