experiment,split,mechanism,overlap,score_thr,metric,TP,FP,FN,precision,recall,f1
juniperus_seg_heterogeneous_20260905_111758,test,expert_E3_geom_solo,75,0.25,S-IoU,584,201,51,74.39490445859872,91.96850393700787,82.25352112676056
juniperus_seg_heterogeneous_20260905_111758,test,random_ensemble,50,0.25,IoU,648,339,42,65.65349544072949,93.91304347826087,77.28085867620752
juniperus_seg_heterogeneous_20260905_111758,test,random_ensemble,50,0.25,S-IoU,714,273,17,72.3404255319149,97.67441860465115,83.1199068684517
juniperus_seg_heterogeneous_20260905_111758,test,random_ensemble,75,0.25,IoU,512,475,178,51.874366767983794,74.20289855072464,61.06141920095409
juniperus_seg_heterogeneous_20260905_111758,test,random_ensemble,75,0.25,S-IoU,620,367,28,62.81661600810538,95.67901234567901,75.84097859327218
juniperus_seg_homogeneous_20260905_105741,field_work,btm_forest_ensemble_uniform,50,0.25,IoU,1337,847,434,61.21794871794872,75.49407114624506,67.61061946902655
juniperus_seg_homogeneous_20260905_105741,field_work,btm_forest_ensemble_uniform,50,0.25,S-IoU,1622,562,226,74.26739926739927,87.77056277056276,80.45634920634922
juniperus_seg_homogeneous_20260905_105741,field_work,btm_forest_ensemble_uniform,75,0.25,IoU,695,1489,1076,31.82234432234432,39.24336533032185,35.145385587863466
juniperus_seg_homogeneous_20260905_105741,field_work,btm_forest_ensemble_uniform,75,0.25,S-IoU,1256,928,324,57.509157509157504,79.49367088607595,66.7375132837407
juniperus_seg_homogeneous_20260905_105741,field_work,btm_forest_ensemble_weighted,50,0.25,IoU,726,57,1045,92.72030651340997,40.993788819875775,56.851996867658585
juniperus_seg_homogeneous_20260905_105741,field_work,btm_forest_ensemble_weighted,50,0.25,S-IoU,734,49,924,93.74201787994892,44.27020506634499,60.139287177386315
juniperus_seg_homogeneous_20260905_105741,field_work,btm_forest_ensemble_weighted,75,0.25,IoU,496,287,1275,63.346104725415074,28.00677583286279,38.84103367267032
juniperus_seg_homogeneous_20260905_105741,field_work,btm_forest_ensemble_weighted,75,0.25,S-IoU,672,111,957,85.82375478927203,41.25230202578269,55.72139303482587
juniperus_seg_homogeneous_20260905_105741,field_work,btm_forest_soup,50,0.25,IoU,935,137,836,87.22014925373134,52.79503105590062,65.77558916637355
